set,media,pair_id,user_set_order,user_trial_order,user_id,user_larger,user_slider,slider_start,slider_clicks,clicks_3dd,start_time,end_time,block,system_time,trial_diff_with_block,stage,is_218_student,data_consent,user_age,user_gender,user_education,user_reason,user_unique,z,true_ratio,true_larger,q1_correct,q2_signed_error,q2_abs_error,q2_cm_error
set2,2dd,1,3,11,131565a9ea605cf180d7de695129a299,d,75,24.859974207356572,1,0,1759513615.2760308,1759513630.068311,15,1759513264.2321725,351.0438582897186,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.5555555555555556,d,TRUE,19.444444444444443,19.444444444444443,4.290530894867324
set2,2dd,3,3,12,131565a9ea605cf180d7de695129a299,g,94.3,70.96525174565613,1,0,1759513630.0802145,1759513639.0160282,15,1759513264.2321725,365.848042011261,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.7777777777777779,g,TRUE,16.52222222222221,16.52222222222221,4.057209562240755
set1,2dd,9,4,13,131565a9ea605cf180d7de695129a299,A,56.1,23.36023198440671,1,0,1759513639.030032,1759513651.156055,15,1759513264.2321725,374.7978594303131,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,90,0.5555555555555556,A,TRUE,0.5444444444444443,0.5444444444444443,-0.5789637600997134
set1,2dd,3,4,14,131565a9ea605cf180d7de695129a299,g,95.1,68.67397425230592,3,0,1759513651.1693943,1759513660.3279417,15,1759513264.2321725,386.9372217655182,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.7777777777777779,g,TRUE,17.32222222222221,17.32222222222221,4.124925457670464
set1,2dd,1,4,15,131565a9ea605cf180d7de695129a299,D,59.7,41.981434961780906,1,0,1759513660.3400211,1759513688.6288815,15,1759513264.2321725,396.1078486442566,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.5555555555555556,D,TRUE,4.144444444444446,4.144444444444446,2.094048353361097
set1,2dd,6,4,16,131565a9ea605cf180d7de695129a299,m,90.1,46.81148841045797,2,0,1759513688.64137,1759513699.0326107,15,1759513264.2321725,424.40919756889343,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,56.25,0.8888888888888888,m,TRUE,1.2111111111111086,1.2111111111111086,0.4180399874403645
set2,3dp,1,5,17,131565a9ea605cf180d7de695129a299,d,48.7,50.20532140042633,1,0,1759513699.0451672,1759513727.5663972,15,1759513264.2321725,434.81299471855164,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.5555555555555556,d,TRUE,-6.855555555555554,6.855555555555554,2.8033418595509807
set2,3dp,3,5,18,131565a9ea605cf180d7de695129a299,g,78,68.093908787705,1,0,1759513727.5786476,1759513748.197968,15,1759513264.2321725,463.34647512435913,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.7777777777777779,g,TRUE,0.22222222222221433,0.22222222222221433,-1.5260688116676204
set2,3dp,9,5,19,131565a9ea605cf180d7de695129a299,a,63.4,72.59858129546046,2,0,1759513748.2104452,1759513764.9218862,15,1759513264.2321725,483.9782726764679,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,90,0.5555555555555556,a,TRUE,7.8444444444444414,7.8444444444444414,2.994479156438989
set2,3dp,6,5,20,131565a9ea605cf180d7de695129a299,m,88.5,15.090951253660023,1,0,1759513764.9372597,1759513779.3408074,15,1759513264.2321725,500.705087184906,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,56.25,0.8888888888888888,m,TRUE,-0.38888888888888573,0.38888888888888573,-0.9604716358133715
set2,3dd,3,6,21,131565a9ea605cf180d7de695129a299,g,59.4,81.6045707790181,2,3,1759513779.352398,1759513798.2716422,15,1759513264.2321725,515.1202254295349,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.7777777777777779,g,TRUE,-18.377777777777787,18.377777777777787,4.20966997024476
set2,3dd,1,6,22,131565a9ea605cf180d7de695129a299,d,49.2,21.833901456557214,1,3,1759513798.2828608,1759513814.6896758,15,1759513264.2321725,534.0506882667542,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,50,0.5555555555555556,d,TRUE,-6.355555555555554,6.355555555555554,2.696117495654524
set2,3dd,9,6,23,131565a9ea605cf180d7de695129a299,a,56.6,57.96251299325377,2,1,1759513814.7041824,1759513829.0238256,15,1759513264.2321725,550.472009897232,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,90,0.5555555555555556,a,TRUE,1.0444444444444443,1.0444444444444443,0.22582332673672117
set2,3dd,6,6,24,131565a9ea605cf180d7de695129a299,m,89,17.20822909846902,1,3,1759513829.034983,1759513844.9020016,15,1759513264.2321725,564.8028104305267,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Not applicable,green mile tom hanks,56.25,0.8888888888888888,m,TRUE,0.11111111111111427,0.11111111111111427,-2.0824621601919535
practice,2dd,8,1,1,4a012593fe2dcec9266ad54148962ec4,y,31.6,59.51848335098475,9,0,1759516208.157901,1759516304.8032317,12,1759516208.1180773,0.03982377052307129,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,74.99999999999999,0.6666666666666667,y,TRUE,-35.06666666666667,35.06666666666667,5.137161936192784
practice,2dd,6,1,2,4a012593fe2dcec9266ad54148962ec4,Both values are the same,49,55.92096683103591,5,0,1759516304.8157294,1759516331.902812,12,1759516208.1180773,96.69765210151672,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,FALSE,-39.888888888888886,39.888888888888886,5.322428943717558
practice,3dd,8,2,3,4a012593fe2dcec9266ad54148962ec4,y,62.8,90.09723826311529,4,2,1759516331.9145703,1759516360.0839286,12,1759516208.1180773,123.79649305343628,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,74.99999999999999,0.6666666666666667,y,TRUE,-3.8666666666666742,3.8666666666666742,1.9969912501276645
practice,3dd,6,2,4,4a012593fe2dcec9266ad54148962ec4,Both values are the same,62.4,68.40628578793257,1,3,1759516360.0969489,1759516407.2095628,12,1759516208.1180773,151.9788715839386,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,FALSE,-26.488888888888887,26.488888888888887,4.734107430906487
set1,2dd,6,1,1,4a012593fe2dcec9266ad54148962ec4,M,37.7,52.94559362810105,2,0,1759516360.0969489,1759516445.0999637,12,1759516208.1180773,151.9788715839386,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,FALSE,-51.18888888888888,51.18888888888888,5.681277461054197
set1,2dd,1,1,2,4a012593fe2dcec9266ad54148962ec4,d,45.1,56.92896421533078,1,0,1759516445.1110547,1759516465.7474256,12,1759516208.1180773,236.99297738075256,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.5555555555555556,D,FALSE,-10.455555555555556,10.455555555555556,3.4033434762336654
set1,2dd,4,1,3,4a012593fe2dcec9266ad54148962ec4,H,54.3,27.673627296462655,2,0,1759516465.7593782,1759516479.8196514,12,1759516208.1180773,257.64130091667175,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.8888888888888888,h,FALSE,-34.58888888888889,34.58888888888889,5.117441089741058
set1,2dd,7,1,4,4a012593fe2dcec9266ad54148962ec4,Q,24.6,0.7706739939749241,3,0,1759516479.8320084,1759516490.2498336,12,1759516208.1180773,271.7139310836792,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,64.28571428571428,0.7777777777777779,q,FALSE,-53.177777777777784,53.177777777777784,5.736138813271466
set2,2dd,4,2,5,4a012593fe2dcec9266ad54148962ec4,h,27.8,61.18583404459059,1,0,1759516490.2610664,1759516500.3949869,12,1759516208.1180773,282.14298915863037,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.8888888888888888,H,FALSE,-61.08888888888889,61.08888888888889,5.935787119664664
set2,2dd,6,2,6,4a012593fe2dcec9266ad54148962ec4,m,29.2,13.861511996947229,3,0,1759516500.4100585,1759516523.460591,12,1759516208.1180773,292.29198122024536,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,TRUE,-59.68888888888888,59.68888888888888,5.902408614504392
set2,2dd,1,2,7,4a012593fe2dcec9266ad54148962ec4,D,65.9,57.35837663523853,1,0,1759516523.4720979,1759516532.5453289,12,1759516208.1180773,315.35402059555054,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.5555555555555556,d,FALSE,10.344444444444449,10.344444444444449,3.3881129833346826
set2,2dd,7,2,8,4a012593fe2dcec9266ad54148962ec4,Q,82.2,67.34608279075474,2,0,1759516532.556203,1759516549.7536325,12,1759516208.1180773,324.43812561035156,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,64.28571428571428,0.7777777777777779,q,FALSE,4.422222222222217,4.422222222222217,2.184985510144477
set2,3dp,1,3,9,4a012593fe2dcec9266ad54148962ec4,d,79.4,71.55616469681263,1,0,1759516549.7655206,1759516609.2729328,12,1759516208.1180773,341.64744329452515,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.5555555555555556,d,TRUE,23.84444444444445,23.84444444444445,4.5831245659714765
set2,3dp,7,3,10,4a012593fe2dcec9266ad54148962ec4,q,21.7,75.33458068501204,2,0,1759516609.2851853,1759516623.8595552,12,1759516208.1180773,401.16710805892944,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,64.28571428571428,0.7777777777777779,q,TRUE,-56.07777777777778,56.07777777777778,5.812569531155444
set2,3dp,4,3,11,4a012593fe2dcec9266ad54148962ec4,H,75.8,57.42531188298017,1,0,1759516623.8717299,1759516633.1843452,12,1759516208.1180773,415.75365257263184,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.8888888888888888,H,TRUE,-13.088888888888889,13.088888888888889,3.72398321363278
set2,3dp,6,3,12,4a012593fe2dcec9266ad54148962ec4,m,70.9,37.48529148288071,1,0,1759516633.1953924,1759516646.844421,12,1759516208.1180773,425.0773150920868,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,TRUE,-17.98888888888888,17.98888888888888,4.179024408067304
set1,3dp,1,4,13,4a012593fe2dcec9266ad54148962ec4,D,48.3,68.94945299718529,1,0,1759516646.8554468,1759516705.248464,12,1759516208.1180773,438.7373695373535,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.5555555555555556,D,TRUE,-7.25555555555556,7.25555555555556,2.8837294161608327
set1,3dp,6,4,14,4a012593fe2dcec9266ad54148962ec4,m,24.9,89.82561503071338,3,0,1759516705.2596471,1759516720.0984457,12,1759516208.1180773,497.141569852829,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,TRUE,-63.98888888888889,63.98888888888889,6.002565014299685
set1,3dp,4,4,15,4a012593fe2dcec9266ad54148962ec4,h,49,40.12065068818629,3,0,1759516720.1134057,1759516734.9482281,12,1759516208.1180773,511.9953284263611,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.8888888888888888,h,TRUE,-39.888888888888886,39.888888888888886,5.322428943717558
set1,3dp,7,4,16,4a012593fe2dcec9266ad54148962ec4,q,71.6,36.69725339859724,1,0,1759516734.9587736,1759516744.3341405,12,1759516208.1180773,526.8406963348389,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,64.28571428571428,0.7777777777777779,q,TRUE,-6.177777777777791,6.177777777777791,2.6559877973426658
set1,3dd,6,5,17,4a012593fe2dcec9266ad54148962ec4,m,73,35.9956513158977,1,2,1759516744.3460417,1759516764.3004417,12,1759516208.1180773,536.2279644012451,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,TRUE,-15.888888888888886,15.888888888888886,4.001251796209459
set1,3dd,4,5,18,4a012593fe2dcec9266ad54148962ec4,h,30.6,96.83716394938529,1,0,1759516764.3127456,1759516772.1686168,12,1759516208.1180773,556.1946682929993,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.8888888888888888,h,TRUE,-58.288888888888884,58.288888888888884,5.868239529897035
set1,3dd,1,5,19,4a012593fe2dcec9266ad54148962ec4,D,78.7,60.83084354177117,1,0,1759516772.1822298,1759516783.4399786,12,1759516208.1180773,564.0641524791718,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.5555555555555556,D,TRUE,23.144444444444446,23.144444444444446,4.540364861848385
set1,3dd,7,5,20,4a012593fe2dcec9266ad54148962ec4,q,43.7,55.76023312751204,1,0,1759516783.4535875,1759516799.891598,12,1759516208.1180773,575.33551025390625,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,64.28571428571428,0.7777777777777779,q,TRUE,-34.07777777777778,34.07777777777778,5.096041593199891
set2,3dd,7,6,21,4a012593fe2dcec9266ad54148962ec4,q,73,39.843859476968646,1,3,1759516799.9040983,1759516834.8910656,12,1759516208.1180773,591.7860209941864,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,64.28571428571428,0.7777777777777779,q,TRUE,-4.777777777777786,4.777777777777786,2.2935993718288703
set2,3dd,4,6,22,4a012593fe2dcec9266ad54148962ec4,H,47.9,30.244994210079312,1,5,1759516834.9041362,1759516869.4766912,12,1759516208.1180773,626.7860589027405,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.8888888888888888,H,TRUE,-40.98888888888889,40.98888888888889,5.36155393517558
set2,3dd,1,6,23,4a012593fe2dcec9266ad54148962ec4,d,39.8,5.852925893850625,1,1,1759516869.4908493,1759516889.8342235,12,1759516208.1180773,661.3727719783783,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,50,0.5555555555555556,d,TRUE,-15.75555555555556,15.75555555555556,3.9891894786040796
set2,3dd,6,6,24,4a012593fe2dcec9266ad54148962ec4,Both values are the same,71.6,23.939800006337464,3,1,1759516889.8458798,1759516942.020499,12,1759516208.1180773,681.7278025150299,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Zendaya,56.25,0.8888888888888888,m,FALSE,-17.28888888888889,17.28888888888889,4.122166518106047
practice,2dd,8,1,1,6dd8fa822c4f26f5682562b4130fadc0,y,63.7,67.2032097587362,4,0,1759853817.669379,1759853947.6541317,3,1759853817.6501222,0.0192568302154541,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,74.99999999999999,0.6666666666666667,y,TRUE,-2.9666666666666686,2.9666666666666686,1.6283847810122856
practice,2dd,9,1,2,6dd8fa822c4f26f5682562b4130fadc0,A,21.1,34.24421634990722,2,0,1759853947.6667616,1759853967.2976542,3,1759853817.6501222,130.01663947105408,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,90,0.5555555555555556,a,FALSE,-34.455555555555556,34.455555555555556,5.1118891417393515
practice,3dd,8,2,3,6dd8fa822c4f26f5682562b4130fadc0,y,55.3,30.040252418257296,6,0,1759853967.311319,1759854050.2684424,3,1759853817.6501222,149.66119694709778,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,74.99999999999999,0.6666666666666667,y,TRUE,-11.366666666666674,11.366666666666674,3.522516145905463
practice,3dd,9,2,4,6dd8fa822c4f26f5682562b4130fadc0,Both values are the same,32,27.172504528425634,6,0,1759854050.281389,1759854099.4446537,3,1759853817.6501222,232.63126683235168,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,90,0.5555555555555556,a,FALSE,-23.555555555555557,23.555555555555557,4.565631022469223
set1,3dp,6,1,1,6dd8fa822c4f26f5682562b4130fadc0,m,83.4,88.85844307951629,2,0,1759854050.281389,1759854170.7139082,3,1759853817.6501222,232.63126683235168,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,56.25,0.8888888888888888,m,TRUE,-5.48888888888888,5.48888888888888,2.4890005100500585
set1,3dp,7,1,2,6dd8fa822c4f26f5682562b4130fadc0,q,72.5,92.76087055914104,13,0,1759854170.7256708,1759854233.4185107,3,1759853817.6501222,353.07554864883423,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,64.28571428571428,0.7777777777777779,q,TRUE,-5.277777777777786,5.277777777777786,2.4337013435438815
set1,3dp,2,1,3,6dd8fa822c4f26f5682562b4130fadc0,R,63.2,35.164558328688145,3,0,1759854233.431597,1759854262.0767715,3,1759853817.6501222,415.7814748287201,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,0.6666666666666667,R,TRUE,-3.4666666666666686,3.4666666666666686,1.8446534634805805
set1,3dp,5,1,4,6dd8fa822c4f26f5682562b4130fadc0,f,97.3,91.37589505407959,6,0,1759854262.090951,1759854284.3522182,3,1759853817.6501222,444.4408288002014,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,1,Both values are the same,FALSE,-2.700000000000003,2.700000000000003,1.4982508675278268
set2,3dp,7,2,5,6dd8fa822c4f26f5682562b4130fadc0,q,71,1.4705890091136098,2,0,1759854284.3658676,1759854333.8172433,3,1759853817.6501222,466.71574544906616,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,64.28571428571428,0.7777777777777779,q,TRUE,-6.777777777777786,6.777777777777786,2.7871770401199756
set2,3dp,5,2,6,6dd8fa822c4f26f5682562b4130fadc0,Both values are the same,100,88.5725635336712,1,0,1759854333.8281515,1759854360.1354547,3,1759853817.6501222,516.1780292987823,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,1,Both values are the same,TRUE,0,0,-3
set2,3dp,2,2,7,6dd8fa822c4f26f5682562b4130fadc0,R,60.4,72.93244253378361,1,0,1759854360.1463435,1759854389.8781347,3,1759853817.6501222,542.4962213039398,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,0.6666666666666667,R,TRUE,-6.266666666666673,6.266666666666673,2.6761921718944164
set2,3dp,6,2,8,6dd8fa822c4f26f5682562b4130fadc0,m,86.2,23.294912232086062,3,0,1759854389.8895912,1759854403.3270502,3,1759853817.6501222,572.2394690513611,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,56.25,0.8888888888888888,m,TRUE,-2.688888888888883,2.688888888888883,1.4925653624714603
set1,2dd,2,3,9,6dd8fa822c4f26f5682562b4130fadc0,R,83.7,78.19996671751142,2,0,1759854403.341879,1759854454.0532653,3,1759853817.6501222,585.6917567253113,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,0.6666666666666667,R,TRUE,17.03333333333333,17.03333333333333,4.100837519023735
set1,2dd,7,3,10,6dd8fa822c4f26f5682562b4130fadc0,q,69,47.72116930689663,5,0,1759854454.0652268,1759854486.7576306,3,1759853817.6501222,636.4151046276093,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,64.28571428571428,0.7777777777777779,q,TRUE,-8.777777777777786,8.777777777777786,3.15425554517643
set1,2dd,5,3,11,6dd8fa822c4f26f5682562b4130fadc0,F,95.1,63.97479847073555,1,0,1759854486.7689211,1759854504.0847216,3,1759853817.6501222,669.1187989711761,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,1,Both values are the same,FALSE,-4.900000000000006,4.900000000000006,2.3291235962915677
set1,2dd,6,3,12,6dd8fa822c4f26f5682562b4130fadc0,m,89,32.9374716617167,8,0,1759854504.098503,1759854520.8823075,3,1759853817.6501222,686.448380947113,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,56.25,0.8888888888888888,m,TRUE,0.11111111111111427,0.11111111111111427,-2.0824621601919535
set2,3dd,6,4,13,6dd8fa822c4f26f5682562b4130fadc0,m,92.8,98.68476402480155,1,0,1759854520.8939438,1759854562.3879697,3,1759853817.6501222,703.2438216209412,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,56.25,0.8888888888888888,m,TRUE,3.9111111111111114,3.9111111111111114,2.0129658913031667
set2,3dd,2,4,14,6dd8fa822c4f26f5682562b4130fadc0,R,32,39.22979924827814,1,0,1759854562.4009478,1759854580.1554847,3,1759853817.6501222,744.7508256435394,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,0.6666666666666667,R,TRUE,-34.66666666666667,34.66666666666667,5.1206698866402585
set2,3dd,5,4,15,6dd8fa822c4f26f5682562b4130fadc0,f,93.2,96.6732255415991,2,0,1759854580.1687365,1759854598.863839,3,1759853817.6501222,762.5186142921448,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,1,Both values are the same,FALSE,-6.799999999999997,6.799999999999997,2.7918140711618253
set2,3dd,7,4,16,6dd8fa822c4f26f5682562b4130fadc0,q,78.6,56.26636154484004,2,0,1759854598.8766816,1759854617.9778228,3,1759853817.6501222,781.2265594005585,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,64.28571428571428,0.7777777777777779,q,TRUE,0.8222222222222086,0.8222222222222086,-0.07822516730552292
set1,3dd,7,5,17,6dd8fa822c4f26f5682562b4130fadc0,q,74.6,32.81841520220041,6,0,1759854617.989887,1759854648.75789,3,1759853817.6501222,800.3397648334503,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,64.28571428571428,0.7777777777777779,q,TRUE,-3.1777777777777914,3.1777777777777914,1.723679903415987
set1,3dd,2,5,18,6dd8fa822c4f26f5682562b4130fadc0,R,62.8,58.706566877663136,1,0,1759854648.7698743,1759854665.1633956,3,1759853817.6501222,831.1197521686554,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,0.6666666666666667,R,TRUE,-3.8666666666666742,3.8666666666666742,1.9969912501276645
set1,3dd,6,5,19,6dd8fa822c4f26f5682562b4130fadc0,m,83.2,91.67390593793243,2,0,1759854665.1750348,1759854684.0569196,3,1759853817.6501222,847.5249125957489,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,56.25,0.8888888888888888,m,TRUE,-5.688888888888883,5.688888888888883,2.539503499926033
practice,2dd,8,1,1,01a74b042fbb38c63121c61b3088d44e,Y,62.7,74.73751096986234,9,0,1759854657.9240184,1759854711.3113618,1,1759854657.9022868,0.02173161506652832,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,Avengers Infinity War,74.99999999999999,0.6666666666666667,y,FALSE,-3.9666666666666686,3.9666666666666686,2.032688618706175
set1,3dd,5,5,20,6dd8fa822c4f26f5682562b4130fadc0,Both values are the same,100,74.9927063472569,1,0,1759854684.068584,1759854712.603834,3,1759853817.6501222,866.4184617996216,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,1,Both values are the same,TRUE,0,0,-3
set2,2dd,6,6,21,6dd8fa822c4f26f5682562b4130fadc0,M,98.5,0.824446277692914,1,0,1759854712.614878,1759854734.9141243,3,1759853817.6501222,894.9647557735443,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,56.25,0.8888888888888888,m,FALSE,9.611111111111114,9.611111111111114,3.2833456325683112
practice,2dd,3,1,2,01a74b042fbb38c63121c61b3088d44e,g,6.2,12.417245260439813,4,0,1759854711.3230712,1759854751.5601823,1,1759854657.9022868,53.42078447341919,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,Avengers Infinity War,50,0.7777777777777779,G,FALSE,-71.57777777777778,71.57777777777778,6.163957105147853
set2,2dd,7,6,22,6dd8fa822c4f26f5682562b4130fadc0,q,45.7,37.196334823966026,4,0,1759854734.9244573,1759854760.3907623,3,1759853817.6501222,917.2743351459503,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,64.28571428571428,0.7777777777777779,q,TRUE,-32.07777777777778,32.07777777777778,5.009113233953309
set2,2dd,2,6,23,6dd8fa822c4f26f5682562b4130fadc0,R,74.1,58.19020743947476,3,0,1759854760.4023113,1759854776.3173032,3,1759853817.6501222,942.7521891593933,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,0.6666666666666667,R,TRUE,7.433333333333323,7.433333333333323,2.918068144920002
set2,2dd,5,6,24,6dd8fa822c4f26f5682562b4130fadc0,F,84.2,14.6054602926597,1,0,1759854776.3308034,1759854787.0892901,3,1759853817.6501222,958.6806812286377,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,The Wailing,50,1,Both values are the same,FALSE,-15.799999999999997,15.799999999999997,3.993221467368938
practice,3dd,8,2,3,01a74b042fbb38c63121c61b3088d44e,y,31.5,40.96656383480877,2,1,1759854751.5709138,1759854801.4737055,1,1759854657.9022868,93.6686270236969,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,Avengers Infinity War,74.99999999999999,0.6666666666666667,y,TRUE,-35.16666666666667,35.16666666666667,5.141255658611042
practice,3dd,3,2,4,01a74b042fbb38c63121c61b3088d44e,G,15.8,72.89040752220899,3,2,1759854801.4858792,1759854831.7965782,1,1759854657.9022868,143.58359241485596,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,Avengers Infinity War,50,0.7777777777777779,G,TRUE,-61.97777777777779,61.97777777777779,5.956585894679311
set1,3dd,3,1,1,01a74b042fbb38c63121c61b3088d44e,g,15.8,7.488931133411825,2,3,1759854801.4858792,1759854853.0717244,1,1759854657.9022868,143.58359241485596,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,Avengers Infinity War,50,0.7777777777777779,g,TRUE,-61.97777777777779,61.97777777777779,5.956585894679311
set1,3dd,1,1,2,01a74b042fbb38c63121c61b3088d44e,D,63.7,41.49799656588584,2,2,1759854853.0830476,1759854886.4667735,1,1759854657.9022868,195.18076086044312,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,Avengers Infinity War,50,0.5555555555555556,D,TRUE,8.144444444444446,8.144444444444446,3.0477904099083615
set1,3dd,6,1,3,01a74b042fbb38c63121c61b3088d44e,m,90.8,69.08951650839299,3,3,1759854886.4812853,1759854903.19781,1,1759854657.9022868,228.57899856567383,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,Avengers Infinity War,56.25,0.8888888888888888,m,TRUE,1.9111111111111114,1.9111111111111114,1.0258162918041374
